"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"SPTAN1",0.180421843064452,0.102128849098763,1.1371037698981,0.266349129941231,0.430367940204768,-5.88038498330442,"SPTAN1"
"COBLL1",-0.163278735187988,0.0662556637883213,-0.779787913699289,0.449660413637289,0.612985345487154,-5.88394644528795,"COBLL1"
"NUTF2",0.139371450052778,-0.015957078322345,1.13034381545612,0.269131609316111,0.434075369876121,-5.88779625301466,"NUTF2"
"SRI",-0.19889213737616,0.0823119394139469,-0.773908933454258,0.45300814333919,0.615441302823105,-5.88844623568174,"SRI"
"GLDN",-0.119318412368388,0.0974250408663123,-0.77335231273244,0.453325921096728,0.615441302823105,-5.88887067491916,"GLDN"
"AEBP1",-0.166106776686887,0.151107369840089,-0.77298151697511,0.453537688589708,0.615441302823105,-5.88915326356856,"AEBP1"
"SLC38A6",-0.140863698686151,-0.0434602410950542,-0.767059750931742,0.456928172416864,0.61768633642067,-5.89364965195298,"SLC38A6"
"LRP11",0.185624447254027,0.0659217946764094,0.766269589031401,0.457381780442555,0.617830058775478,-5.89424724570752,"LRP11"
"DIAPH1",0.105136633922463,0.036066719734095,1.12388340966798,0.271810522108077,0.437206979050877,-5.89484193790863,"DIAPH1"
"CCL5",-0.256115147614689,-0.0506429748140399,-1.12234490791616,0.272451334452124,0.437841846423061,-5.89651445620991,"CCL5"
"RAP1B",-0.198598437746266,-0.012462199652138,-1.12102270364552,0.273002931218528,0.43833232368029,-5.89795018571049,"RAP1B"
"JAML",-0.256345798214919,0.20662284315381,-0.757254267842435,0.462577228612544,0.622897782044582,-5.90102580396647,"JAML"
"IGHV1-3",0.19438379224171,-0.0287345733314539,0.756723709368372,0.462884130333298,0.622897782044582,-5.90142245189624,"IGHV1-3"
"NDST1",-0.211135567873104,0.197932219348373,-0.75305239639732,0.465011285579776,0.624815012874941,-5.90416020049775,"NDST1"
"PRDX2",0.296113311424435,-0.204358233035528,1.11239264935275,0.276623129782077,0.442547255289851,-5.90728371596365,"PRDX2"
"RAB7A",0.185357564690463,-0.0370143862321354,1.11100151652887,0.27720992851014,0.442836727954113,-5.90878215260749,"RAB7A"
"CES2",-0.11407385035856,0.0777602091481148,-1.11078362499549,0.277301919584532,0.442836727954113,-5.90901669761889,"CES2"
"IGHV1-18",0.266950512433592,-0.135861169869831,1.10860602068759,0.278222489376019,0.443908348520124,-5.91135845335972,"IGHV1-18"
"CTSL",-0.138098140806122,-0.018067557365326,-1.10777408988583,0.278574765534758,0.444072139683095,-5.91225200033248,"CTSL"
"COL18A1",0.140856042414604,0.0515607870049351,1.10715667878095,0.278836412738675,0.444091296564102,-5.91291474751112,"COL18A1"
"CD14",0.129080584449496,0.0511891748151604,1.10310237883597,0.28055895649791,0.445981044283505,-5.91725845274543,"CD14"
"COL12A1",-0.115615079388084,0.0650889941531859,-1.10285168987743,0.280665717567918,0.445981044283505,-5.91752656337194,"COL12A1"
"PROC",-0.102222034554329,0.0564608245511263,-1.1025950927578,0.280775025068873,0.445981044283505,-5.91780093566365,"PROC"
"TSN",-0.182108321860893,0.219663081356821,-0.73254977467458,0.477001980523542,0.637076969483019,-5.91922559367319,"TSN"
"LGMN",0.125820850972228,0.0183298979338585,1.10036428161294,0.281726618415853,0.446694878932087,-5.9201838470407,"LGMN"
"UCHL1",-0.230845989426107,0.223995376918632,-0.728309383223478,0.479505417137522,0.639460372629425,-5.92229393191127,"UCHL1"
"SEMA3F",-0.103766624318427,-0.00167855659199686,-1.09710038716999,0.283123072728107,0.448509302211311,-5.92366240807476,"SEMA3F"
"MYOM3",0.301836790948794,0.0118180694761333,1.09476017969072,0.284127387501371,0.449699841961689,-5.92615077137188,"MYOM3"
"FBP2",0.366775262677516,0.348108765523963,0.721227618486274,0.483704203485783,0.643612399402549,-5.92738183344196,"FBP2"
"MET",-0.111512350509519,0.10046977146202,-1.09206554319296,0.28528697459685,0.451133802495818,-5.92901003930595,"MET"
"RPLP2",0.286314584232068,-0.10359578132892,1.09048076435894,0.285970538879597,0.451813133807108,-5.93068865925913,"RPLP2"
"INHBC",-0.1662393217036,-0.0383894619641099,-1.08909761118291,0.286568094983367,0.452355493323345,-5.93215190828145,"INHBC"
"CAPZB",0.129493165739595,-0.0294569202488377,1.08549494705416,0.288128733701703,0.454415795439122,-5.93595528821965,"CAPZB"
"BCAM",-0.115458665080418,0.0333150241848962,-1.0836116696831,0.288946967747933,0.454852332372409,-5.93793893772754,"BCAM"
"TGM1",-0.267985257783059,0.0401891525039413,-0.698899455460063,0.497088023325335,0.657975888017687,-5.94312385047747,"TGM1"
"RHOA",0.224027475929066,0.228555743574172,0.695371280601149,0.499222940197134,0.65981991873009,-5.94556952947718,"RHOA"
"CD46",-0.150364267719838,0.0639397903711254,-1.07582947798457,0.292345737303192,0.45874363980926,-5.94610271951866,"CD46"
"POF1B",0.343887592065391,-0.187927040794684,1.07399565042561,0.293150770277445,0.45874363980926,-5.94801868148174,"POF1B"
"ZC4H2",-0.192394020920828,0.0791436440657789,-0.691434877480672,0.501611307433662,0.661569952556403,-5.94828468078661,"ZC4H2"
"NOTCH2",0.1575718289413,0.0154799559228327,1.07358326654632,0.293332020168535,0.45874363980926,-5.94844912612075,"NOTCH2"
"HLA-G",0.164608163299512,0.0153991528281125,1.07332534029481,0.293445423803298,0.45874363980926,-5.94871827209649,"HLA-G"
"TWF2",0.187479251334379,-0.0730278149131895,1.07230032943912,0.293896403627456,0.45874363980926,-5.94978728937919,"TWF2"
"EFNB3",0.18768220957435,0.00100044875887017,1.07173382755343,0.294145862228595,0.45874363980926,-5.95037771409558,"EFNB3"
"CPN2",0.134381395048534,0.106649714116109,1.07122283797822,0.294371005249696,0.45874363980926,-5.95091003881173,"CPN2"
"JAG1",0.142587141564264,0.0251417971300282,1.07097092128619,0.294482045353051,0.45874363980926,-5.95117238868765,"JAG1"
"CHST12",-0.188690591458214,0.0717744979509964,-1.07087204765771,0.294525635115762,0.45874363980926,-5.95127534184925,"CHST12"
"GALNT6",-0.135810811689901,0.0670376940872757,-1.07070986733946,0.294597144418249,0.45874363980926,-5.95144419501392,"GALNT6"
"TTN",-0.271946566711993,0.0281758197557651,-1.0702740945481,0.294789348558329,0.45874363980926,-5.95189778225452,"TTN"
"SSC5D",0.139589890859811,-0.00424725761382746,1.06859509366071,0.29553073078496,0.459169580844056,-5.95364385009313,"SSC5D"
"MUC20",0.303458421506216,0.0559653761061883,0.682456595908849,0.507084061038744,0.664203173319538,-5.95442409732037,"MUC20"
"TNN",-0.094325809624507,0.0959276124880534,-1.06461365902732,0.297294072695202,0.461506243738887,-5.95777434591368,"TNN"
"AP2B1",0.0934302929544038,-0.0176982619648129,0.671590321473084,0.513754432458327,0.671541080133597,-5.96175498171109,"AP2B1"
"PLOD3",-0.0921556301227762,-0.0427463806757052,-0.671410545944064,0.513865218390391,0.671541080133597,-5.96187534765427,"PLOD3"
"SCGB1D2",-0.629385105160919,0.0393399998772314,-0.670979435785369,0.514130944992669,0.671541080133597,-5.96216386882932,"SCGB1D2"
"TLR2",0.509984444308044,0.246066324533796,0.662897829347436,0.519127056472596,0.675092860719846,-5.96754059550179,"TLR2"
"SPP2",-0.204907191606651,-0.0332312134458087,-1.05279037044718,0.302574444385157,0.468884962161319,-5.96995744987213,"SPP2"
"SELE",0.162850844917449,-0.0354892348594601,1.05198824732873,0.30293506275957,0.468996317821014,-5.97077948798049,"SELE"
"MMP19",-0.13202702732734,0.0328273636290916,-1.04822700169968,0.304630087503738,0.470840074430191,-5.97462648675756,"MMP19"
"JPT2",-0.131938235241204,0.0166598956729744,-0.651948430282688,0.525940653764633,0.682456909589557,-5.97472844790461,"JPT2"
"S100A10",-0.137758273814771,0.165056828741287,-0.65034440828567,0.526943092951501,0.682761662316621,-5.97577204834798,"S100A10"
"ADD3",0.18436502813592,-0.0342572906126454,1.04598363282584,0.305644248766106,0.471997498745576,-5.97691501048179,"ADD3"
"IGHV3-13",0.22553586726242,-0.0771964335973244,1.04427151521707,0.306419844083109,0.472784824478622,-5.97865857539795,"IGHV3-13"
"DPYD",0.112684658310032,0.0161994216464827,1.04144976181519,0.307701126662442,0.474350350374769,-5.98152645947087,"DPYD"
"NOTCH3",0.115959177785213,0.256772069651214,0.64035117666146,0.533212935798974,0.689379224408703,-5.98221969300745,"NOTCH3"
"OSCAR",0.11165750414585,0.00205670234360018,1.04026568407825,0.308239904021993,0.47469609541378,-5.98272778125583,"OSCAR"
"METRNL",0.12078486928006,0.0240255821227305,0.638955656310929,0.534091851406245,0.690014091250334,-5.98311265530584,"METRNL"
"CST3",-0.105179177451696,0.0537609465871639,-1.03908987783867,0.308775572720642,0.47469609541378,-5.98391947413377,"CST3"
"MANSC1",0.133106607847199,0.0392285769448591,1.03860928129947,0.308994708753653,0.47469609541378,-5.98440620918596,"MANSC1"
"NT5E",0.127217084653746,-0.0395549673087205,0.636330285669452,0.535747560895638,0.690864034745917,-5.98478762977398,"NT5E"
"TSKU",0.225768491047684,0.0623745028207558,1.038028722436,0.309259569749618,0.47469609541378,-5.98499390860083,"TSKU"
"PCGF1",0.115741233908167,0.15605657309793,0.634696069612444,0.536779652611434,0.690977570185051,-5.98582699167505,"PCGF1"
"EZR",0.199900379590348,0.00488499460448705,1.03600902018657,0.310182233122349,0.475701890279878,-5.9870361092953,"EZR"
"WDR1",0.149000287889922,-0.0209166312086705,1.03447056366022,0.310886341385477,0.475986821037749,-5.98858926063775,"WDR1"
"FCGR2A",-0.163921447237156,0.0489965091552206,-1.0341315933974,0.311041628888769,0.475986821037749,-5.98893118454726,"FCGR2A"
"INF2",-0.146236260964363,0.015357920000823,-1.0316070951609,0.312199848670462,0.477150799643258,-5.99147445210661,"INF2"
"SCD",-0.143845556842272,0.13496785363445,-0.62432329090048,0.543356636792114,0.696518777074733,-5.99236565916666,"SCD"
"BPIFA1",-0.170039940908924,-0.129656322520903,-0.62425682148092,0.543398927110756,0.696518777074733,-5.99240723346507,"BPIFA1"
"CASS4",-0.105564676966896,0.0584898912850443,-0.624202602314992,0.543433424721601,0.696518777074733,-5.99244114258148,"CASS4"
"CTTN",0.192768069022683,-0.0465119994639401,1.02942467957308,0.313203551667359,0.477863737921296,-5.99366850445562,"CTTN"
"KREMEN1",-0.175610508992681,0.164278305870379,-0.617980102470113,0.54740066645749,0.699587489675198,-5.99631437086923,"KREMEN1"
"SHCBP1",0.131087135746439,0.258289359746678,0.611646487643969,0.551455183009857,0.703758085060643,-6.00021930231981,"SHCBP1"
"MCFD2",0.080463618536792,0.179683203356331,0.60744931039897,0.55415112869233,0.705679926946066,-6.00278617787956,"MCFD2"
"BLVRB",0.223511508982582,-0.0481745279991592,1.0201201322536,0.317508034407126,0.483572467907234,-6.00297485887108,"BLVRB"
"EHD3",0.175126737511896,-0.0174350065239459,1.01996620809913,0.317579587518372,0.483572467907234,-6.0031281611038,"EHD3"
"C1QC",-0.122317752878518,-0.0116794732350224,-1.01754657595092,0.318705850794672,0.484596332105745,-6.00553522618758,"C1QC"
"ACAT2",0.106694929833359,0.0880037760609321,0.594507141856179,0.562509469195502,0.714788818356285,-6.01059633916378,"ACAT2"
"SORT1",0.115571476495252,0.0314136349498651,1.01017696490686,0.322153260221082,0.489002261035243,-6.0128342032549,"SORT1"
"ASAH2",0.080691671001473,0.163741987693534,0.589036232891658,0.566063121946442,0.718278383696662,-6.01385010225248,"ASAH2"
"GPC1",-0.100422699117919,0.029956048940599,-0.583511522100777,0.569663939525354,0.721962304115218,-6.01710700496427,"GPC1"
"STMN1",-0.154304541522078,0.0660983743410873,-0.582755856264713,0.570157407450874,0.721962304115218,-6.01755022463803,"STMN1"
"CRACD",0.0825718519007963,-0.0837852072879633,0.582715401094458,0.570183832086499,0.721962304115218,-6.01757393742864,"CRACD"
"IGHV4-4",0.169743346191816,0.0401509349601634,0.580519354688514,0.571619233463399,0.723265018727871,-6.01885881176129,"IGHV4-4"
"S100A14",-0.217924584822108,0.131759078394296,-0.579025407156779,0.572596821622458,0.723987026059952,-6.01973027345343,"S100A14"
"ITGAM",-0.127211595613307,0.106247322593803,-1.00170403421694,0.326148598102472,0.494644804794797,-6.02116562796207,"ITGAM"
"BPIFB1",0.144166391454395,0.274536645620212,1.00006016113957,0.326927695539898,0.495404063343679,-6.02277456555392,"BPIFB1"
"GPR34",-0.19996950514006,0.143909715003279,-0.573133119019908,0.576461185537169,0.726806838462525,-6.02314666885961,"GPR34"
"YARS2",0.135654528036413,0.0625221352914409,0.570005928819944,0.578517690513494,0.728111660610458,-6.02494638273243,"YARS2"
"AGL",-0.157595472127411,0.0972928076697213,-0.563008811530148,0.583133091907474,0.729934225466012,-6.02893941386836,"AGL"
"ATP5F1B",-0.184116967218998,-0.0564695688122793,-0.993680338652437,0.329963492018505,0.499578767915678,-6.02899574601982,"ATP5F1B"
"ST8SIA4",-0.11749434037366,0.147819931535739,-0.560462058789666,0.584817732699567,0.729934225466012,-6.03038113821817,"ST8SIA4"
"ENPP4",0.194685459178579,-0.224382678094148,0.559775934674396,0.585272027316581,0.729934225466012,-6.03076849315515,"ENPP4"
"CD5L",0.191375540048071,-0.0437764051059801,0.990308125133288,0.33157594041867,0.501593195582324,-6.03226927815922,"CD5L"
"IGLV3-16",0.263037188594365,0.167105792522731,0.556304337223164,0.587573444157042,0.731485764279481,-6.0327214868694,"IGLV3-16"
"PCDH1",0.0925036813123888,0.0418598632616548,0.987367192550713,0.33298657514996,0.502871916122054,-6.03511577032557,"PCDH1"
"EFNB2",-0.0887640187753534,0.171916692998976,-0.550358986667642,0.591525646626601,0.735890996747358,-6.03603927819849,"EFNB2"
"IGLV3-9",0.112926747779456,0.0281129897180991,0.547527991276572,0.593412365601401,0.737207121791126,-6.03760718325012,"IGLV3-9"
"GMFG",0.175735922872029,-0.0774110741410289,0.984318058571628,0.334453444797247,0.504231083300257,-6.03805873972164,"GMFG"
"PKP1",-0.29316926367328,-0.059579951710957,-0.979712279681418,0.336677551694791,0.506822764011309,-6.04248821678497,"PKP1"
"IGHV3-49",0.328604939589277,-0.0716633763126879,0.978524527565198,0.337252744986366,0.506822764011309,-6.04362739072854,"IGHV3-49"
"LDLR",0.144481364282405,0.0428417015749822,0.978489223166702,0.337269852117875,0.506822764011309,-6.04366123166118,"LDLR"
"KRT78",0.260951672235197,-0.00843266065198925,0.978044303719142,0.337485493427901,0.506822764011309,-6.04408761124281,"KRT78"
"GSTP1",0.111975337264109,0.0203922530029841,0.977814416725456,0.337596950732659,0.506822764011309,-6.04430784858519,"GSTP1"
"CCDC125",-0.381234125801466,-0.143017994269359,-0.975926043902953,0.338513450242757,0.507770175364136,-6.04611514467902,"CCDC125"
"LRRFIP2",0.0670613131775865,-0.0645099853666348,0.531190702680331,0.604360275466129,0.744568511117898,-6.04650469460646,"LRRFIP2"
"A2ML1",0.243832326493564,-0.0947667347756831,0.528664579459896,0.606062113346013,0.744732245000709,-6.04785748830585,"A2ML1"
"CLEC1B",0.0965436567902634,0.0637724640746265,0.524892616119334,0.608607731905146,0.74683590655853,-6.04986598371104,"CLEC1B"
"AGT",0.162721015802482,0.128146060307746,0.971944578296398,0.340451357901966,0.510246811885087,-6.04991508072093,"AGT"
"PPP1R11",-0.0994274431467806,0.0687978138981662,-0.522406636680968,0.610288379431581,0.747729357444065,-6.05118219959588,"PPP1R11"
"SELENBP1",0.110591106530397,0.00214486803721534,0.970229372811121,0.341288524330706,0.511054950895634,-6.05154765495411,"SELENBP1"
"NPC2",0.0801808765978777,0.120186105777198,0.969520086202756,0.3416351250748,0.511054950895634,-6.05222199132703,"NPC2"
"ILK",-0.16688573878338,-0.0308709886739444,-0.968488484621091,0.342139655152726,0.511054950895634,-6.0532019458969,"ILK"
"SPARC",-0.0997400392482038,0.0309269803786383,-0.966355185556951,0.343184601099258,0.511327810180553,-6.05522537801342,"SPARC"
"THUMPD2",0.20078516704434,0.101736029771948,0.513509099702621,0.616322402172912,0.752014782898224,-6.05584403750607,"THUMPD2"
"CPD",0.087992888628254,0.0570117561700962,0.964993305685023,0.343852816276805,0.511894694691578,-6.05651495913383,"CPD"
"AMY2B",-0.208728444801058,0.188269783021212,-0.963507096268116,0.344583039975653,0.512552866318299,-6.05792034735606,"AMY2B"
"SVEP1",0.094806523437272,0.00649463189806022,0.962090488645553,0.345280042778292,0.513160564830896,-6.05925805086421,"SVEP1"
"TCP1",-0.118834329606886,0.0610279679536798,-0.50680631646443,0.62088730973162,0.756255803738428,-6.05930526343639,"TCP1"
"SEPTIN2",0.0966048667834688,0.0212738815099846,0.506533462590838,0.621073484689063,0.756255803738428,-6.05944523780397,"SEPTIN2"
"CHST10",0.118354592591711,-0.0350791949023903,0.505756325508834,0.621603893569558,0.756259467660217,-6.05984351383081,"CHST10"
"TLN1",-0.149748969394074,-0.00377632003340122,-0.959484136298829,0.346564917305784,0.514354481203273,-6.061714466181,"TLN1"
"SOD1",-0.124085963821357,-0.0460648359957533,-0.958866272295593,0.346869983894221,0.514354481203273,-6.062295880359,"SOD1"
"AHNAK",-0.194103070283404,-0.0796450465408892,-0.95870276256663,0.346950746174215,0.514354481203273,-6.0624496860157,"AHNAK"
"NIT1",0.125352654044392,-1.01899493164329,0.494903696883318,0.629033912535305,0.763857563413179,-6.06534404425638,"NIT1"
"CXCL16",-0.0756815871225207,0.0307926640637988,-0.492325445624156,0.630805304049472,0.765486109075041,-6.06663395052059,"CXCL16"
"TRMT6",0.139445130584619,0.248072208902123,0.488756741243276,0.633261113745579,0.767419292475057,-6.06840869382443,"TRMT6"
"CFL1",0.16114665897654,-0.0271453180867972,0.951985205200473,0.350279725224566,0.518857311552458,-6.06874753427701,"CFL1"
"TNFAIP6",-0.0965994818624292,-0.232577892618065,-0.483717495701315,0.636736599884027,0.768490102573734,-6.07089359223832,"TNFAIP6"
"LRRN4",0.0868454455465018,0.197491529714448,0.482317001531993,0.637704095572084,0.769135990523889,-6.07157978672254,"LRRN4"
"AKR1A1",-0.0543380145447901,0.0466718505077781,-0.481047961587112,0.638581377257313,0.769672269743062,-6.07219991854961,"AKR1A1"
"DBH",-0.182252958300686,0.044119299482166,-0.94794063308766,0.352294407569007,0.520799565275962,-6.07251958202661,"DBH"
"IGHG1",0.182531398976274,-0.0133964335349262,0.947590496560733,0.352469183019819,0.520799565275962,-6.07284542494161,"IGHG1"
"HBB",0.315101074104266,-0.343520130532871,0.945159429007505,0.353684289371542,0.522161286964293,-6.07510473388007,"HBB"
"AGA",-0.0659409462890925,0.0219923698635653,-0.47479388668563,0.642913056976953,0.773321384964164,-6.07523305340991,"AGA"
"ASS1",0.349684268022448,-0.123245563528472,0.942287596807158,0.355123316819607,0.523851061875689,-6.07776671911357,"ASS1"
"PRKAR1A",0.0682235522563203,-0.0189902567912226,0.468015729677215,0.647623131024178,0.776885738430218,-6.07847714068789,"PRKAR1A"
"PSMD5",0.150164467483417,-0.0290042607117385,0.941395948617571,0.355570903705683,0.52405938955977,-6.07859168225152,"PSMD5"
"SUMF2",-0.138878523558349,0.257788174332864,-0.467267673041593,0.648143923133898,0.776986549363346,-6.07883240983246,"SUMF2"
"PTGR1",0.320155800773829,-0.0914434346169938,0.94010963471488,0.356217268855846,0.524160894371009,-6.07978051543475,"PTGR1"
