"","gene_name","sum","controls","cases","sm","null.effect","level","k.study","method","TE.random","seTE.random","statistic.random","pval.random","lower.random","upper.random","seTE.predict","level.predict","lower.predict","upper.predict","Q","df.Q","pval.Q","method.tau","tau2","se.tau2","lower.tau2","upper.tau2","tau","lower.tau","upper.tau","sign.upper.tau","H","lower.H","upper.H","I2","lower.I2","upper.I2","Rb","lower.Rb","upper.Rb","method.bias","zval.random","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","statistic.fixed","pval.fixed","zval.fixed","random.adj.pval","fixed.adj.pval","order"
"DBNL","DBNL",59,23,36,"SMD",0,0.95,2,NA,0.968815144014996,0.363234827103768,2.66718682164865,0.00764891399626798,0.256887964960978,1.68074232306901,NA,0.95,NA,NA,1.49936615771008,1,0.220768914665192,NA,0.0909027264576186,0.385993956132978,NA,NA,0.301500790144269,NA,NA,NA,1.22448607901849,NA,NA,0.333051506559774,NA,NA,0.344486295460282,0,1,NA,2.66718682164865,0.935205418684232,0.290217300476484,0.366389962059885,1.50402087530858,3.22243166464851,0.00127107481365206,3.22243166464851,0.0634065712149646,0.00606358645380558,293
"FLOT2","FLOT2",64,19,45,"SMD",0,0.95,2,NA,0.95624930973856,0.292531413247081,3.26887734593783,0.00107975096084143,0.382898275427678,1.52960034404944,NA,0.95,NA,NA,0.0189728064272974,1,0.89044447412863,NA,0,0.403935559552268,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,3.26887734593783,0.95624930973856,0.292531413247081,0.382898275427678,1.52960034404944,3.26887734593783,0.00107975096084143,3.26887734593783,0.0141068348270459,0.0052668238186381,292
"HP","HP",1645,642,1003,"SMD",0,0.95,20,NA,0.947705399805347,0.166558580882417,5.68992239717978,1.27097119295946e-08,0.621256579959707,1.27415421965099,0.678198481556646,0.95,-0.477136737755016,2.37254753736571,99.7106751177147,19,6.04198417627652e-13,NA,0.432211419520175,0.177594326159596,0.21765072041425,1.31185553211277,0.657427881611493,0.466530513915489,1.14536262035775,NA,2.29083615069987,1.87164678719269,2.80391060175668,0.809448687639821,0.714535430209702,0.87280452117452,0.778990601235896,0.598603694173219,0.959377508298573,NA,5.68992239717978,0.842524588211717,0.0628708862649096,0.719299915456381,0.965749260967054,13.4008702320769,5.97583208061277e-41,13.4008702320769,2.75437614245643e-06,8.24121569662688e-39,291
"MTPN","MTPN",100,33,67,"SMD",0,0.95,4,NA,0.944416251339738,0.369238720426225,2.55773893444752,0.0105355153061684,0.220721657606684,1.66811084507279,0.676885474761253,0.95,-1.96798688436953,3.856819387049,7.05725140719904,3,0.0700951903342674,NA,0.321836713280771,0.445052194235647,0,9.92821098214485,0.56730654260353,0,3.15090637470313,NA,1.5337591518009,1,2.66162217158679,0.574905324055803,0,0.858841449923782,0.590148243067726,0,1,NA,2.55773893444752,0.865455884771761,0.231382634869491,0.411954253779577,1.31895751576394,3.74036662370931,0.00018375203310728,3.74036662370931,0.0784315738640994,0.00116632566620813,290
"RAB11A","RAB11A",62,26,36,"SMD",0,0.95,2,NA,0.941151073281543,0.278782096108493,3.37593800469624,0.000735644935572744,0.394748205374313,1.48755394118877,NA,0.95,NA,NA,0.13826239824569,1,0.710014570460023,NA,0,0.28670959496084,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,3.37593800469624,0.941151073281543,0.278782096108493,0.394748205374313,1.48755394118877,3.37593800469624,0.000735644935572744,3.37593800469624,0.0102382877730629,0.00375748608506348,289
"CDHR2","CDHR2",71,32,39,"SMD",0,0.95,3,NA,0.921698386681656,0.298853961570963,3.08410964953128,0.00204162333804938,0.335955385365452,1.50744138799786,0.298853961570963,0.95,-2.87560123525588,4.7189980086192,1.14829813172343,2,0.563183897371577,NA,0,0.269849605127988,0,6.05100751031353,0,0,2.45987957231925,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,3.08410964953128,0.921698386681656,0.298853961570963,0.335955385365452,1.50744138799786,3.08410964953128,0.00204162333804938,3.08410964953128,0.0234632015440978,0.00910924295241444,288
"BHMT","BHMT",101,26,75,"SMD",0,0.95,4,NA,0.906715138767528,0.247593223613691,3.66211613360725,0.00025014040875937,0.421441337668521,1.39198893986654,0.247593223613691,0.95,-0.158592520681391,1.97202279821645,1.47050969252062,3,0.689093210076406,NA,0,0.197817113308956,0,1.36927816244899,0,0,1.17016159672457,NA,1,1,2.55553430854916,0,0,0.846878361262294,0,0,1,NA,3.66211613360725,0.906715138767528,0.247593223613691,0.421441337668521,1.39198893986654,3.66211613360725,0.00025014040875937,3.66211613360725,0.00457184337455379,0.00150808502407234,287
"PRDX6","PRDX6",457,128,329,"SMD",0,0.95,9,NA,0.901025956402144,0.428529324855859,2.10260046195255,0.0355007095242125,0.0611239133653942,1.74092799943889,1.27904965697123,0.95,-2.12344588146347,3.92549779426775,45.0861554499698,8,3.54417093458759e-07,NA,1.45233064273681,0.824178803982607,0.552511301404922,7.51763646179722,1.20512681603921,0.743311039474675,2.7418308594436,NA,2.37397755491627,1.75629731869299,3.20889257830233,0.822561939021896,0.675806783441019,0.90288425582174,0.87874303928751,0.316510796298107,1,NA,2.10260046195255,0.542106720334008,0.111173116777717,0.324211415400618,0.760002025267399,4.87623929279517,1.08127430622602e-06,4.87623929279517,0.184433480644625,1.1800669946366e-05,286
"RAB27B","RAB27B",208,58,150,"SMD",0,0.95,4,NA,0.896984095363892,0.336017498476146,2.66945649983038,0.00759741135729078,0.238401900175403,1.55556629055238,0.622475126689982,0.95,-1.7813102076899,3.57527839841768,9.11437401593558,3,0.0278082444525522,NA,0.274567524065542,0.367505977979473,0,4.73152599227743,0.523991912213864,0,2.17520711480021,NA,1.7430217072597,1.0202811527685,2.977732817797,0.670849583882031,0.0393608728275736,0.887220920566162,0.607946534877581,0.108350551671969,1,NA,2.66945649983038,0.647994274288469,0.16583787208132,0.322958017736323,0.973030530840616,3.90739621870402,9.32960933505298e-05,3.90739621870402,0.0633256759835721,0.000652212781625593,285
"SAA2","SAA2",1471,540,931,"SMD",0,0.95,18,NA,0.896764024734574,0.193057950508448,4.64505099309717,3.39992465301568e-06,0.518377394808899,1.27515065466025,0.772610297618673,0.95,-0.741096639420162,2.53462468888931,126.251147793511,17,9.84412773275367e-19,NA,0.559655299731892,0.229127879474891,0.26515937371682,1.33826546040878,0.748101129348093,0.514936281220133,1.15683424067962,NA,2.72516753714348,2.24534805682751,3.30752200440306,0.865347758835395,0.801649793563238,0.908589830197976,0.834204892803311,0.714577433413323,0.953832352193299,NA,4.64505099309717,0.734757843530724,0.0675257128206845,0.602409878371787,0.86710580868966,10.8811564193611,1.41753077650502e-27,10.8811564193611,0.000184203060665171,8.27074687676198e-26,284
"UGP2","UGP2",284,77,207,"SMD",0,0.95,6,NA,0.89397533776196,0.437831836250502,2.04182351246491,0.0411690410666222,0.0358407074259388,1.75210996809798,1.06820082768722,0.95,-2.07182562163846,3.85977629716238,32.8905920355133,5,3.95644798599931e-06,NA,0.949356291437178,0.725960716517664,0.25363184396834,6.62777059613437,0.974349162999167,0.503618748626716,2.57444568715954,NA,2.56478428081246,1.78720637697513,3.68067084576781,0.847980845264163,0.686923414081882,0.926184759748713,0.825397801202186,0.512019135472117,1,NA,2.04182351246491,0.387782929365857,0.1417555731883,0.109947111308956,0.665618747422757,2.73557448673109,0.00622714911454076,2.73557448673109,0.199531742166345,0.0240984316498937,283
"MSN","MSN",389,117,272,"SMD",0,0.95,8,NA,0.891338336522559,0.41649118295236,2.14011333974509,0.0323456082913521,0.07503061805745,1.70764605498767,1.17936369172486,0.95,-1.99446065756908,3.77713733061419,45.963719672991,7,8.8852319165669e-08,NA,1.21743381188183,0.740435802194522,0.429747112672483,6.40021643854544,1.10337383142878,0.655550999291804,2.52986490519661,NA,2.56246866665139,1.8826585285766,3.48775179773818,0.847705972236331,0.717865050376864,0.917792989052005,0.877291150430176,0.536856377472457,1,NA,2.14011333974509,0.436663131977092,0.120246228401916,0.200984855032559,0.672341408921624,3.63140813462832,0.000281878996892919,3.63140813462832,0.173964958246264,0.00166385384547299,282
"ACTBL2","ACTBL2",178,58,120,"SMD",0,0.95,4,NA,0.891135902023842,0.332601237574721,2.6792922014418,0.00737779802291234,0.239249455163938,1.54302234888374,0.624985264036452,0.95,-1.79795865033579,3.58023045438347,8.15551700945679,3,0.0429046354988778,NA,0.279982997026478,0.360928384946452,0,8.1125777996087,0.529134195669187,0,2.84825873115641,NA,1.64878915262654,1,2.83978352506664,0.632150849968024,0,0.87599776029458,0.63273804019839,0,1,NA,2.6792922014418,0.801132944831634,0.172030904364966,0.463958568048445,1.13830732161482,4.65691294124698,3.20986097332414e-06,4.65691294124698,0.0632323141285764,3.29010749765724e-05,281
"LRG1","LRG1",1676,657,1019,"SMD",0,0.95,20,NA,0.88915372245618,0.227962449062696,3.90043941935209,9.60182514355521e-05,0.44235553246575,1.33595191244661,0.984543790523545,0.95,-1.17929602663719,2.95760347154955,249.766316339188,19,3.45103696573379e-42,NA,0.917359597275808,0.336086478915205,0.475352916907919,1.99124456348194,0.957788910603901,0.689458422900119,1.41111465284786,NA,3.62568553473676,3.10450776645717,4.23435745235741,0.923928893701593,0.896243694622377,0.944226876695326,0.882638739671176,0.814232128841808,0.951045350500544,NA,3.90043941935209,0.655333950527029,0.0629451958513649,0.531963633658534,0.778704267395524,10.4111829610396,2.20464856141312e-25,10.4111829610396,0.00220696496102625,1.15325926471162e-23,280
"HMCN1","HMCN1",129,55,74,"SMD",0,0.95,3,NA,0.887865595386288,0.231932976517312,3.82811279671572,0.000129129578904378,0.433285314585184,1.34244587618739,0.290906857932891,0.95,-2.80845650066631,4.58418769143888,2.44068048971795,2,0.295129733464458,NA,0.0308338943962073,0.200133669154903,0,12.4520920562844,0.175595826818883,0,3.52875219536374,NA,1.1046901125922,1,3.42516822954034,0.180556402845205,0,0.914761423964251,0.191065432975342,0,1,NA,3.82811279671572,0.935530999254298,0.191581921488131,0.560037333048582,1.31102466546001,4.88319039702428,1.04382990588586e-06,4.88319039702428,0.00268341878353344,1.15583209286777e-05,279
"ALAD","ALAD",97,29,68,"SMD",0,0.95,5,NA,0.881868707582132,0.31639238327187,2.78726276044502,0.00531553590424647,0.261751031386474,1.50198638377779,0.530778832748602,0.95,-0.807306427621454,2.57104384278572,6.20949308356177,4,0.184039928064595,NA,0.181622029101514,0.352454542958919,0,3.64011705515983,0.426171361193492,0,1.90790907937455,NA,1.24594272375998,1,2.0351876112744,0.355825033352707,0,0.758570075050198,0.362866168676619,0,1,NA,2.78726276044502,0.881812703464119,0.248809664988737,0.394154721080719,1.36947068584752,3.54412560100524,0.000393917538202774,3.54412560100524,0.0487123817807047,0.00221323298316151,278
"TSKU","TSKU",102,45,57,"SMD",0,0.95,3,NA,0.868525451394182,0.330150583526087,2.63069488509795,0.00852104986958211,0.221442198208168,1.5156087045802,0.521835218317077,0.95,-5.76201967108901,7.49907057387738,3.9394212906259,2,0.139497214548693,NA,0.163312587273415,0.332604459413495,0,9.9094811137188,0.404119521024925,0,3.14793283183088,NA,1.40346380263723,1,2.60382935656261,0.492311217193468,0,0.852505793486789,0.499429585798464,0,1,NA,2.63069488509795,0.976752214641551,0.218901855770303,0.547712461182775,1.40579196810033,4.46205543212238,8.11772189215335e-06,4.46205543212238,0.0683938235563813,7.50889275024185e-05,277
"HSPA8","HSPA8",444,125,319,"SMD",0,0.95,8,NA,0.851314812377711,0.398300960011247,2.13736570545467,0.0325682584983118,0.0706592757479388,1.63197034900748,1.12678024186444,0.95,-1.90581711507639,3.60844673983181,40.3793454879275,7,1.06489909743001e-06,NA,1.11099005871021,0.67689144145506,0.388862033496062,6.30982524007123,1.05403513162997,0.623588031873658,2.51193655176066,NA,2.40176558532401,1.74553192785972,3.30471063563976,0.826644044983522,0.671795594711984,0.908434235935064,0.87538173248232,0.409421925738896,1,NA,2.13736570545467,0.500117331843445,0.111843048604873,0.28090898465673,0.71932567903016,4.47159960392614,7.76366847923491e-06,4.47159960392614,0.173964958246264,7.22545097116525e-05,276
"IGHV1-24","IGHV1-24",893,425,468,"SMD",0,0.95,11,NA,0.850873165708328,0.203397844355376,4.18329490366518,2.87314295653728e-05,0.452220716238708,1.24952561517795,0.620049341384219,0.95,-0.551775893192292,2.25352222460895,43.4042931991578,10,4.20986953032725e-06,NA,0.34309050266259,0.201309333725837,0.116605491317627,1.5449538383907,0.585739278743188,0.341475462248208,1.24296172040441,NA,2.08336970312899,1.55868787265036,2.78466869222214,0.769608044206235,0.588394009156033,0.871040620216341,0.75391662327505,0.480075724288609,1,NA,4.18329490366518,0.761587584141312,0.0849876710303099,0.595014809791967,0.928160358490658,8.96115371686913,3.21298784234023e-19,8.96115371686913,0.000908032888555636,1.13351222251863e-17,275
"APCS","APCS",1436,596,840,"SMD",0,0.95,18,NA,0.84641476140581,0.218249116265044,3.87820475927112,0.000105230132601408,0.418654353868629,1.27417516894299,0.885619734611552,0.95,-1.03101520709214,2.72384472990376,157.66720077678,17,7.6549077372317e-25,NA,0.736689637582963,0.29289145733413,0.360767051030611,1.74282105305429,0.858306260948248,0.600638869064109,1.32015948015923,NA,3.04541314474137,2.53944159132864,3.6521971026359,0.892177955108951,0.844931515142533,0.925029296731872,0.859225323454789,0.756318850371605,0.962131796537972,NA,3.87820475927112,0.808314818807351,0.0680798824086796,0.674880701214617,0.941748936400085,11.8730348850353,1.63429403820114e-32,11.8730348850353,0.00231353784284545,1.18058288378625e-30,274
"PSMB4","PSMB4",188,50,138,"SMD",0,0.95,3,NA,0.838391299303209,0.3151684444954,2.6601371867844,0.00781088295989845,0.220672499028714,1.4561100995777,0.524508692547032,0.95,-5.82612353410269,7.50290613270911,4.81861864952487,2,0.0898773491994937,NA,0.175778220151747,0.303341286919276,0,14.210821111878,0.419259132460758,0,3.76972427531219,NA,1.55219500217029,1,2.90840075263696,0.584943290709007,0,0.88177985075453,0.589872773959086,0,1,NA,2.6601371867844,0.67816115392959,0.175517568674089,0.33415304067434,1.02216926718484,3.86377933019821,0.000111646088698465,3.86377933019821,0.0640492402711673,0.000742838230506892,273
"SFTPB","SFTPB",382,123,259,"SMD",0,0.95,8,NA,0.837570032682418,0.26760021334166,3.12993036224917,0.0017484774718916,0.31308325227753,1.36205681308731,0.684408855556173,0.95,-0.837118107006548,2.51225817237138,27.5396691292369,7,0.000266377265272882,NA,0.396805607383209,0.302051180344703,0.0879010443691558,2.8747321176019,0.629925080770094,0.296481102887108,1.69550349973154,NA,1.98349147894158,1.39529074408652,2.81965494554295,0.745821201876075,0.486346119459494,0.874221019516607,0.692651697695714,0.360403921783167,1,NA,3.12993036224917,0.774724026926994,0.119469851439855,0.540567420866527,1.00888063298746,6.4846822657766,8.89189720891016e-11,6.4846822657766,0.0204033871143043,1.62518169468876e-09,272
"PGAM1","PGAM1",131,41,90,"SMD",0,0.95,5,NA,0.835284328282836,0.200672984474692,4.16241543658399,3.14898773865474e-05,0.441972506042275,1.2285961505234,0.200672984474692,0.95,0.196653330271098,1.47391532629457,3.19370896785858,4,0.525947655638883,NA,0,0.142256322240678,0,1.36101540362584,0,0,1.16662564845191,NA,1,1,2.19283344051929,0,0,0.792035738149886,0,0,1,NA,4.16241543658399,0.835284328282836,0.200672984474692,0.441972506042275,1.2285961505234,4.16241543658399,3.14898773865474e-05,4.16241543658399,0.000974900897865151,0.000254583812920052,271
"MPIG6B","MPIG6B",69,28,41,"SMD",0,0.95,2,NA,0.822154534881219,0.262555619854502,3.1313537883395,0.00174002404868256,0.307554976027807,1.33675409373463,NA,0.95,NA,NA,0.392361266160732,1,0.531060824232884,NA,0,0.223806361634132,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,3.1313537883395,0.822154534881219,0.262555619854502,0.307554976027807,1.33675409373463,3.1313537883395,0.00174002404868256,3.1313537883395,0.0204033871143043,0.00792677622177611,270
"S100A9","S100A9",848,342,506,"SMD",0,0.95,13,NA,0.819905075191651,0.224698259988957,3.6489159961984,0.000263349192835854,0.379504578224478,1.26030557215882,0.754726244943797,0.95,-0.841236189861332,2.48104634024464,86.0497020328814,12,2.85886969127167e-13,NA,0.519122396764899,0.265490040251409,0.205659471745913,1.58048295006807,0.720501489772852,0.453496936864972,1.25717260154208,NA,2.67783653398413,2.12346048776773,3.37694463544192,0.860545711181957,0.778225488429729,0.91230958629083,0.79090986997819,0.660463532733119,0.92135620722326,NA,3.6489159961984,0.632675917263268,0.0847352336913429,0.466597911006651,0.798753923519885,7.46650348033331,8.23537962721608e-14,7.46650348033331,0.0046453572736278,1.98302712610901e-12,269
"IGHV3-9","IGHV3-9",56,13,43,"SMD",0,0.95,2,NA,0.814685686296753,0.344706277494571,2.36341993020299,0.0181071390000539,0.139073797162524,1.49029757543098,NA,0.95,NA,NA,1.08698121342824,1,0.297141043537191,NA,0.0193032694256873,0.341147699007072,NA,NA,0.138936206316739,NA,NA,NA,1.04258391193622,NA,NA,0.0800208985709241,NA,NA,0.0812273887039105,0,1,NA,2.36341993020299,0.818367271278984,0.33017412905534,0.171237869703637,1.46549667285433,2.47859295826845,0.0131901735482271,2.47859295826845,0.112130235235178,0.0437844491743118,268
"LBP","LBP",1583,606,977,"SMD",0,0.95,20,NA,0.810606276929927,0.226902148675988,3.57249273160237,0.000353599300337293,0.365886237510238,1.25532631634962,0.970466154767792,0.95,-1.2282674569297,2.84948001078955,165.267336237903,19,2.38982062382606e-25,NA,0.890319972476004,0.332412930303475,0.467615535328482,2.22163874519994,0.943567683039221,0.683824199139283,1.49051626800916,NA,2.94928480391882,2.47524530878771,3.514108611274,0.885034753796422,0.836783707761436,0.919021516459087,0.86464712806768,0.728161492838451,1,NA,3.57249273160237,0.735029965264239,0.0653131330955997,0.607018576679393,0.863041353849086,11.2539382269163,2.21477275253417e-29,11.2539382269163,0.00589461690782059,1.39992094399764e-27,267
"PSMA6","PSMA6",288,81,207,"SMD",0,0.95,7,NA,0.801068853277363,0.408500190671603,1.96099994949904,0.0498790287877646,0.000423191883275442,1.60171451467145,1.05504210443116,0.95,-1.91100321620489,3.51314092275961,30.5228217133817,6,3.12592957314456e-05,NA,0.946241436343793,0.672627471885969,0.259333681645424,5.88481855194521,0.972749421148013,0.509248153305855,2.42586449579221,NA,2.25546823347842,1.58222105862024,3.21518723601521,0.803425775757505,0.600547007467332,0.903264147824907,0.810064117061698,0.410855748381154,1,NA,1.96099994949904,0.513890084662711,0.141114892569226,0.237309977544789,0.790470191780633,3.64164316966485,0.000270903398118388,3.64164316966485,0.222215076405197,0.00160886594571526,266
"PREP","PREP",49,16,33,"SMD",0,0.95,2,NA,0.799845927502522,0.320633605084286,2.49457921696095,0.0126106574438623,0.171415609304084,1.42827624570096,NA,0.95,NA,NA,0.194604979076039,1,0.659111253603581,NA,0,0.290902014886054,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.49457921696095,0.799845927502522,0.320633605084286,0.171415609304084,1.42827624570096,2.49457921696095,0.0126106574438623,2.49457921696095,0.0865627481553806,0.0423238215538476,265
"MMP14","MMP14",71,26,45,"SMD",0,0.95,3,NA,0.799024457459131,0.320274379084006,2.4948122910873,0.0126023777023596,0.171298209283551,1.42675070563471,0.438577297095191,0.95,-4.77362847207048,6.37167738698875,3.071662684273,2,0.215276648208415,NA,0.0897743676296782,0.311360803349124,0,17.9466803401799,0.299623710059264,0,4.23635224458259,NA,1.23928662630422,1,2.17665899558047,0.348886838961825,0,0.788933548856228,0.291733769868457,0,1,NA,2.4948122910873,0.763641535685756,0.262593888001318,0.248966972642828,1.27831609872868,2.90807048670502,0.00363666358168141,2.90807048670502,0.0865627481553806,0.0152820461313316,264
