"","Sensitivity","Se 95% CI, Lower limit","Se 95% CI, Upper limit","Specificity","Spec 95% CI, Lower limit","Spec 95% CI, Upper limit","Std Dev Study","Corr study","N_study","Mean posLR","Median posLR","posLR 95% CI, Lower limit","posLR 95% CI, Upper limit","Mean negLR","Median negLR","negLR 95% CI, Lower limit","negLR 95% CI, Upper limit","Mean DOR","Median DOR","DOR 95% CI, Lower limit","DOR 95% CI, Upper limit","AUC","abs_diff","protein","cat","Wald_Pval","adj.Pval"
"11",0.565239771806955,0.481190633709777,0.64569832348886,0.77380834209112,0.681968878335078,0.845148832536474,0.891813877328094,-0.836630772753243,20,2.57,2.5,1.58,4.02,0.568,0.562,0.429,0.739,4.77,4.45,2.15,9.21,71,0.208568570284166,"APOB","Not significant",8.46348214150458e-15,1.3254905095808e-13
"12",0.73236571522646,0.635163730252839,0.81136177150354,0.826661062620844,0.738533177457547,0.889528424666288,0.941246407888182,0.0136488286296763,19,4.34,4.21,2.73,6.69,0.329,0.325,0.227,0.45,13.9,13.1,6.55,26,85,0.0942953473943838,"APOC1","80-89%",3.61878818720358e-12,2.95280952081905e-11
"13",0.650060787997544,0.562113665826672,0.728864297306477,0.807343147431281,0.710563516884907,0.877348127867349,0.881259945729266,-0.158930682059538,16,3.48,3.36,2.16,5.44,0.438,0.435,0.328,0.567,8.28,7.78,3.93,15.4,78,0.157282359433737,"APOC2","70-79%",4.92830863479382e-10,2.7502228071177e-09
"14",0.602162797269759,0.544924678810094,0.656736674078351,0.814835425377367,0.712684339874128,0.886454398062033,1.12990942274355,-0.434978720795731,21,3.38,3.25,2.02,5.48,0.493,0.49,0.403,0.605,7.08,6.66,3.38,13.2,70,0.212672628107608,"APOC3","70-79%",3.50110069607824e-12,2.90282241332833e-11
"15",0.660842172580544,0.541853102168394,0.76247446444508,0.732809753466985,0.619656840372261,0.821970966099364,1.06917715520049,-0.903297124420555,21,2.56,2.47,1.47,4.17,0.475,0.463,0.295,0.718,6.02,5.35,2.06,13.9,75,0.0719675808864415,"APOE","70-79%",9.76951743595953e-19,3.79448057212668e-17
"16",0.654245877939573,0.56232614280898,0.735926486113044,0.82063314809634,0.747930340233938,0.875847534598669,0.776827986133426,-0.559505092453218,20,3.73,3.64,2.39,5.61,0.426,0.422,0.311,0.561,9.2,8.66,4.35,17.2,81,0.166387270156767,"APOH","80-89%",2.05132787511774e-20,1.32789291115955e-18
"17",0.620104912217852,0.532052977698121,0.700902486153068,0.787684843246249,0.699284928185296,0.855469210343846,0.834554662459923,0.0258318300555586,19,2.98,2.91,2,4.36,0.486,0.484,0.375,0.612,6.33,6.05,3.37,10.9,76,0.167579931028397,"APOL1","70-79%",1.03273358656869e-08,4.30379533286779e-08
"18",0.610816423318733,0.511522886402097,0.701696784880163,0.730300874191697,0.635203857446884,0.808096979874686,0.799327545032469,-0.96974191716815,18,2.33,2.26,1.44,3.57,0.541,0.533,0.376,0.752,4.61,4.25,1.93,9.38,72,0.119484450872964,"C1QB","70-79%",1.63116801005974e-20,1.13133152697715e-18
"19",0.652983919937699,0.551671163320588,0.742104880600501,0.721984046148256,0.594229984580653,0.82159175598795,1.15953090585238,-0.778536402966147,20,2.44,2.34,1.42,4.01,0.493,0.482,0.324,0.723,5.43,4.89,1.98,12.1,73,0.0690001262105572,"C1QC","70-79%",3.52763176902928e-12,2.90282241332833e-11
"20",0.635917420568872,0.564434358350062,0.701865576141277,0.797907133986829,0.672370575691294,0.883664921798434,1.24114734421736,-0.830804493733113,18,3.32,3.14,1.79,5.84,0.464,0.457,0.346,0.624,7.61,6.9,2.89,16.5,73,0.161989713417957,"C1R","70-79%",1.13293791986268e-17,3.1430934862476e-16
"21",0.562864898720503,0.455779027304005,0.664394986728832,0.867503742939029,0.785606969121492,0.921252320762296,1.05090269742422,-0.195128117771942,19,4.42,4.23,2.44,7.51,0.508,0.506,0.381,0.649,9.11,8.43,3.89,18.3,79,0.304638844218525,"C1S","Not significant",1.95573670344073e-10,1.15793923112253e-09
"22",0.674997871862935,0.595211486209409,0.74577487334934,0.826063604205239,0.726564065732165,0.894608561002964,1.12404053715786,-0.183441272256877,20,4.02,3.87,2.39,6.55,0.398,0.395,0.301,0.514,10.5,9.86,4.82,20.1,80,0.151065732342304,"C2","80-89%",5.84867011042417e-12,4.61712087579014e-11
"23",0.655497276317098,0.547556859220992,0.74946858752681,0.778520912314756,0.638686529151974,0.874842126351145,1.37200893513255,-0.645082878124183,19,3.13,2.95,1.62,5.7,0.454,0.444,0.298,0.668,7.63,6.69,2.45,18.3,76,0.123023635997657,"C3","70-79%",2.86032725103182e-10,1.65320104806661e-09
"24",0.577784742833114,0.506720776130892,0.645767829769464,0.804951491149326,0.691937842272358,0.88348691485499,1.08621677399903,-0.457741718783337,17,3.09,2.96,1.77,5.19,0.531,0.526,0.419,0.672,6.07,5.65,2.66,12,69,0.227166748316212,"C4A","<70%",1.94284330010248e-08,7.86042018499794e-08
"25",0.781034256300704,0.704019626337906,0.842492852797285,0.846454724971057,0.719061933202979,0.922321061774775,1.50216784167713,-0.387112670428993,19,5.44,5.07,2.68,10.3,0.265,0.26,0.179,0.378,22.2,19.7,7.46,51.9,86,0.0654204686703528,"C4BPA","80-89%",4.13394271601038e-18,1.2543932428894e-16
"26",0.546390598907075,0.457066490135669,0.632824509878765,0.821338346683923,0.745930001658442,0.878025186653374,0.673180885738535,-1,15,3.16,3.06,1.87,5.03,0.557,0.553,0.424,0.713,5.95,5.54,2.63,11.7,75,0.274947747776848,"C4B","Not significant",1.43665050447805e-23,1.39498763984819e-21
"27",0.641601684292857,0.538929451203853,0.732748386769059,0.81886379577025,0.723888128420383,0.886301428343975,1.04320460531738,-0.367631710289069,20,3.67,3.53,2.15,5.96,0.444,0.439,0.316,0.596,8.76,8.09,3.7,17.7,79,0.177262111477393,"C5","70-79%",2.53242539485404e-11,1.80807724882594e-10
"28",0.668882201479923,0.589337826355918,0.739821087653812,0.820558161322086,0.729306612051734,0.885862698399817,1.02913010378342,-0.429515792006597,21,3.85,3.72,2.34,6.11,0.408,0.405,0.306,0.531,9.87,9.24,4.52,18.9,80,0.151675959842163,"C6","80-89%",9.26029438834952e-16,1.76817246521648e-14
"29",0.667225634517651,0.596303579052908,0.731302395656233,0.672947282054985,0.562254696865251,0.76723674172378,0.932430696685346,-0.996863624128959,20,2.09,2.04,1.39,3.09,0.504,0.495,0.357,0.701,4.42,4.12,1.99,8.55,71,0.00572164753733395,"C7","70-79%",3.77121357227494e-26,6.10308063113162e-24
"30",0.63634391460765,0.53767031927083,0.724739383492513,0.782136013850087,0.678148817195369,0.859487270100964,0.987813555217001,-0.434009160736396,19,3.02,2.91,1.82,4.81,0.472,0.466,0.336,0.638,6.78,6.28,2.9,13.6,76,0.145792099242437,"C8B","70-79%",6.37932494360908e-10,3.53961401156824e-09
"31",0.599642745890913,0.490394341014785,0.699807404086162,0.781049345775363,0.681296536476901,0.856171283861352,0.993074365585165,-0.640598049096621,20,2.83,2.73,1.65,4.6,0.52,0.514,0.363,0.714,5.85,5.34,2.33,12.3,75,0.18140659988445,"C8G","Not significant",3.34539195992171e-11,2.32026828077427e-10
"32",0.737442000655683,0.636831375598846,0.81813954031549,0.881490317838461,0.780748913998993,0.939528313357478,1.45604665939195,0.709708881374887,20,6.52,6.19,3.55,11.4,0.302,0.3,0.218,0.399,21.9,20.9,11.5,38.1,87,0.144048317182777,"C9","80-89%",2.19047769561165e-07,7.13742900147284e-07
"33",0.643990350876899,0.580383610502831,0.702891149173974,0.838151289726689,0.739183003434775,0.904421420199712,1.13501877264799,-0.523812190946603,19,4.16,3.97,2.36,7,0.43,0.426,0.34,0.539,10.1,9.37,4.46,19.7,75,0.194160938849789,"CFB","70-79%",9.07928649540799e-17,2.09904456834313e-15
"34",0.739471818657332,0.638415915564403,0.820237133029977,0.76099717298555,0.62558856215863,0.858510197729439,1.27661887417195,-0.467105770333878,19,3.23,3.08,1.84,5.48,0.352,0.344,0.222,0.531,10.1,9.03,3.55,23,81,0.021525354328218,"CFH","80-89%",1.43311469785537e-11,1.05420785728604e-10
"35",0.657266435944247,0.558837378982199,0.743802566193843,0.793825044547458,0.677805354497419,0.875726784503296,1.16847848224544,-0.390853977368323,19,3.32,3.18,1.9,5.56,0.439,0.433,0.309,0.604,8.08,7.39,3.21,16.9,78,0.136558608603211,"CFI","70-79%",1.37467824966622e-09,6.84519272013283e-09
"36",0.588578047301955,0.494417751542144,0.676670019570653,0.804461602778952,0.683295775087201,0.886941477472444,1.31267713355832,-0.907502913093096,20,3.19,3.01,1.62,5.82,0.521,0.512,0.371,0.722,6.64,5.89,2.25,15.4,73,0.215883555476997,"CLU","Not significant",7.16014504469703e-17,1.7381252096002e-15
"37",0.693074243362984,0.601433433577891,0.771644645400496,0.764897521957066,0.654451319121541,0.848228900885716,1.06966388377818,-0.761004019964768,20,3.05,2.94,1.82,4.9,0.41,0.402,0.278,0.584,8.05,7.34,3.15,17.1,78,0.0718232785940824,"CPN2","70-79%",5.20742109960993e-19,2.40781232748631e-17
"38",0.661691451306765,0.550179952279978,0.757731820405824,0.752294212025173,0.635950538596348,0.840766261788263,1.07795313458279,-0.734048511271,19,2.77,2.66,1.59,4.57,0.46,0.451,0.297,0.676,6.63,5.94,2.37,14.9,76,0.0906027607184081,"CP","70-79%",2.9352209202704e-13,3.27597645239374e-12
"39",0.754718597655355,0.678961675901358,0.81740639958094,0.954003923203031,0.795598267402547,0.991033174708789,2.88030734360251,0.25165859679375,16,23.1,16.3,3.73,82.5,0.264,0.261,0.195,0.346,90.8,63.9,12.3,331,84,0.199285325547676,"CRP","80-89%",1.37043013775306e-09,6.84519272013283e-09
"40",0.631572390194441,0.51251282211311,0.736503693509152,0.805942696614955,0.716912675331557,0.871973267464869,0.933800884530555,-0.559956519364751,20,3.36,3.25,1.97,5.38,0.464,0.458,0.314,0.647,7.79,7.12,3.09,16.4,79,0.174370306420514,"F2","70-79%",2.40301384718367e-13,2.7777695781135e-12
"41",0.658780631234335,0.553064166957769,0.750760243304676,0.829211519117385,0.711096256481733,0.905456965957643,1.31443923834065,-0.670663061441738,19,4.09,3.85,2.04,7.56,0.42,0.413,0.284,0.598,10.7,9.37,3.48,25.3,80,0.17043088788305,"FCN3","80-89%",5.36186612868567e-14,7.03563785264025e-13
"42",0.74717463012669,0.607720183266671,0.849343423960603,0.847754811506499,0.757461957610847,0.908493985494705,1.0643994756086,0.344100293140195,19,5.03,4.86,3.09,7.94,0.305,0.3,0.182,0.459,17.7,16.4,7.84,34.6,87,0.100580181379809,"FGA","80-89%",9.12403870296479e-09,3.85193112199079e-08
"43",0.732061587977436,0.621491019393998,0.819702519335348,0.819355940773336,0.725532492183613,0.886140175967165,0.901769255458166,0.618726567026841,16,4.13,4.03,2.77,6.09,0.332,0.329,0.23,0.449,12.9,12.4,7.24,21.2,85,0.0872943527959,"FGB","80-89%",1.03734082916732e-07,3.55921535378612e-07
"44",0.797070967596047,0.677837682990155,0.87998862420143,0.804783150264322,0.642897632717214,0.904214969796727,1.5079967494147,-0.277530327434938,16,4.38,4.05,2.11,8.54,0.264,0.255,0.143,0.44,19.2,16.2,5.15,50.8,87,0.00771218266827534,"FGG","80-89%",5.08154845186622e-09,2.26338694805601e-08
"45",0.716216597226594,0.562827551008827,0.831864191686369,0.774113944369105,0.654443444845976,0.861134864711078,1.10842077454676,0.277587679294243,18,3.25,3.14,2.04,5.07,0.376,0.369,0.222,0.565,9.37,8.65,3.94,19,81,0.0578973471425109,"FN1","80-89%",4.95485615931658e-05,0.00010258348253084
"46",0.703467354432939,0.567141185752631,0.81115485585634,0.790486490074384,0.649324677213346,0.884897482251993,1.42509667742625,-0.752436575199475,19,3.58,3.35,1.72,6.77,0.389,0.376,0.22,0.633,10.8,8.96,2.74,29.3,81,0.0870191356414443,"GC","80-89%",1.21072282069901e-13,1.45137266530708e-12
"47",0.731312319166682,0.623367647761086,0.817382737314399,0.808404490364536,0.681878279369615,0.892538320532219,1.27108725127929,-0.230655944160393,18,4.01,3.8,2.18,7.02,0.341,0.335,0.219,0.497,12.8,11.5,4.62,28.6,83,0.0770921711978543,"GPLD1","80-89%",1.75501334808639e-09,8.50782999038591e-09
"48",0.784809650840834,0.688555314235449,0.857473526164286,0.818999891414373,0.717647954033284,0.889569196878646,1.14525775864126,0.419928290254257,21,4.45,4.31,2.83,6.89,0.268,0.264,0.179,0.375,17.4,16.5,8.83,30.8,87,0.0341902405735386,"GSN","80-89%",3.3572575494076e-09,1.55233194308323e-08
"49",0.82382627419304,0.631607409376292,0.92729484952712,0.764343721903876,0.492627155449677,0.91550473959579,1.96000877324366,-0.0713491229898094,12,4.01,3.44,1.53,9.81,0.259,0.236,0.093,0.553,21.3,15.2,3.01,75.9,86,0.059482552289164,"HBA1","Not significant",0.00117333748717945,0.00179702003162657
"50",0.734276732835291,0.641739563777525,0.809989008753246,0.72171561835972,0.569577252809613,0.835600158917383,1.41047793089526,-0.0632088602828341,21,2.75,2.63,1.66,4.53,0.378,0.371,0.253,0.542,7.82,7.17,3.16,16.3,79,0.012561114475571,"HBB","70-79%",2.73776921261293e-07,8.77351123909954e-07
"51",0.690212540337799,0.588063658355707,0.776651757927765,0.750254176168647,0.673406151974018,0.814013886168916,0.627119262444683,-0.436951207070876,19,2.8,2.76,1.95,3.92,0.419,0.414,0.288,0.577,7.09,6.7,3.44,13,78,0.0600416358308482,"HPR","70-79%",1.67720764431861e-14,2.50549018866673e-13
"52",0.619136823362929,0.513205077994375,0.71482599040485,0.746741877513216,0.646302896443072,0.826323699770311,0.929701766741727,-0.803131929570516,20,2.52,2.44,1.52,3.96,0.519,0.511,0.355,0.727,5.24,4.79,2.1,11,74,0.127605054150287,"HPX","70-79%",2.16574542159695e-14,3.13871463338901e-13
"53",0.781316788075486,0.693519653768022,0.849423560913283,0.912881084272809,0.807967826996349,0.963094959354221,1.7620576784456,0.214920572340488,20,9.84,8.93,4.09,20.9,0.245,0.242,0.167,0.338,42.1,37.4,14.5,97,89,0.131564296197323,"HP","80-89%",4.93583875936722e-11,3.21657680224535e-10
"54",0.764361507765695,0.678707799765253,0.832805785726195,0.831883270261035,0.773459692972313,0.877623622861199,0.596870562112981,-0.485121606325332,20,4.61,4.53,3.19,6.48,0.287,0.284,0.197,0.398,16.9,16,8.38,30.7,87,0.0675217624953398,"HRG","80-89%",8.38757645351937e-32,8.14433673636731e-29
"55",0.666390643409138,0.579586023671515,0.743213137641475,0.793875416909728,0.711452740316503,0.857470949905487,0.811816017945401,-0.107313074950797,20,3.3,3.22,2.22,4.78,0.424,0.422,0.318,0.547,8.06,7.69,4.21,14,79,0.12748477350059,"IGFALS","70-79%",4.78628000438895e-12,3.80940810185383e-11
"56",0.683482471307521,0.565611211921368,0.781713143449683,0.736062052644658,0.551770033875615,0.863347475480065,1.58906820008388,-0.876409868209987,17,2.8,2.59,1.31,5.57,0.451,0.431,0.259,0.758,7.37,6.03,1.73,20.9,76,0.0525795813371371,"IGHA1","70-79%",9.21772285052817e-14,1.13296315036239e-12
"57",0.569952241376847,0.464599526682746,0.669329004704701,0.807879562931705,0.709722844476551,0.878525729586689,0.95693436863285,-0.535502389619206,17,3.08,2.96,1.75,5.12,0.539,0.534,0.391,0.716,6.07,5.57,2.47,12.6,74,0.237927321554859,"IGHG2","Not significant",1.11503255685129e-09,5.78982145830267e-09
"58",0.618192562801507,0.51410883572785,0.712450801601702,0.723604565981211,0.637727882349118,0.795647359824966,0.662414204524798,-0.70838791144289,17,2.28,2.23,1.5,3.33,0.535,0.529,0.374,0.731,4.53,4.24,2.06,8.71,73,0.105412003179704,"IGHG4","70-79%",2.38029185218097e-12,2.04536583050241e-11
"59",0.577374012779603,0.485322688767491,0.6643480537587,0.749395880548634,0.6560589302397,0.82419120473146,0.843859258262402,-0.757028254634707,20,2.37,2.3,1.48,3.62,0.571,0.565,0.419,0.757,4.38,4.08,1.97,8.47,71,0.172021867769031,"IGHM","Not significant",6.86420892814864e-12,5.3751184429293e-11
"60",0.676693802423052,0.603047318020802,0.742510769823182,0.696341881765448,0.567520817039449,0.800294075257142,0.886058464520472,-0.785491483254021,14,2.3,2.23,1.46,3.59,0.474,0.465,0.335,0.664,5.2,4.8,2.2,10.5,73,0.0196480793423963,"IGHV3-15","70-79%",4.47506093744885e-14,6.03511690314282e-13
"61",0.605741189826773,0.498936554371204,0.703317164645031,0.725751755964569,0.569921611379186,0.84088361096884,1.15012822083387,-0.867090004052396,14,2.34,2.2,1.21,4.26,0.56,0.544,0.363,0.846,4.68,4.06,1.43,11.5,70,0.120010566137797,"IGHV3-49","Not significant",1.11412118147599e-08,4.62029532256025e-08
"62",0.738600278959569,0.54425819694534,0.869881900368056,0.702665568055903,0.443476921261106,0.875131165466774,1.66525281987673,-0.883349063361525,11,2.83,2.47,1.03,6.76,0.421,0.374,0.154,0.962,10.3,6.68,1.07,41.5,78,0.0359347109036662,"IGHV3-74","Not significant",1.64789231604213e-07,5.51759806509279e-07
"63",0.552710532078935,0.435457626318401,0.664380032338097,0.794210185033766,0.680351534066583,0.874965837510932,0.920941867411202,-0.529325063963647,14,2.81,2.68,1.51,4.88,0.572,0.565,0.401,0.78,5.29,4.77,1.95,11.6,73,0.241499652954831,"IGHV5-51","Not significant",7.97798261237522e-07,2.39833471102673e-06
"64",0.710186354396216,0.58025557653479,0.812868221066947,0.70619699470192,0.542555029052703,0.829676535826946,1.26330824914659,-0.921654235112626,15,2.56,2.41,1.31,4.66,0.431,0.411,0.231,0.746,7.13,5.89,1.76,19.7,76,0.00398935969429648,"IGKC","70-79%",7.98036360195466e-16,1.58141490969346e-14
"65",0.752579973481597,0.45543104096802,0.917100649196451,0.614506416024789,0.218225119211675,0.901021750791838,1.48674014475988,-1,3,2.67,1.95,0.598,9.16,0.612,0.405,0.0936,2.4,15.3,4.84,0.249,94.7,75,0.138073557456808,"IGKV1-39","Not significant",4.30648672817688e-07,1.33171930352221e-06
"66",0.636957111357569,0.486660995862768,0.76453965341034,0.739595525769756,0.583442102521389,0.852055562060424,1.39686732037625,-0.918331588711275,18,2.62,2.44,1.21,5.03,0.512,0.492,0.282,0.855,6.11,4.99,1.42,17.5,74,0.102638414412188,"IGKV3-20","Not significant",8.69263806177992e-13,8.58404631072709e-12
"67",0.490501347236173,0.394670039815563,0.587035887113857,0.667913610348703,0.516026767937374,0.791402205893783,0.496066451527954,-1,5,1.55,1.48,0.87,2.65,0.781,0.763,0.545,1.12,2.16,1.94,0.778,4.81,58,0.177412263112531,"IGKV3D-11","Not significant",0.0462187250997449,0.0504818695971342
"68",0.768837543684785,0.648060182461288,0.857294022157761,0.536343283713249,0.418401436280882,0.650354780200048,0.576800965935688,-1,9,1.69,1.66,1.15,2.4,0.453,0.432,0.229,0.802,4.36,3.85,1.43,10.3,68,0.232494259971536,"IGKV3D-15","Not significant",3.2127157264463e-09,1.49260620592314e-08
"69",0.600067242247324,0.492886318232117,0.698454102167185,0.764511136295457,0.680149822879297,0.832114174641231,0.758295355699762,-0.874930355581355,19,2.61,2.55,1.61,4.01,0.53,0.524,0.37,0.724,5.27,4.88,2.23,10.6,75,0.164443894048133,"IGKV4-1","Not significant",1.65745808213278e-18,6.1899684528882e-17
"70",0.569142408595871,0.492851817778599,0.642286205633518,0.69838237515407,0.598446341699286,0.782486830574654,0.42301812281096,-0.953228157905264,9,1.93,1.89,1.29,2.82,0.624,0.618,0.474,0.812,3.23,3.06,1.59,5.87,66,0.129239966558199,"IGLC2","Not significant",1.01447714156918e-07,3.50554200876752e-07
"71",0.640235246650075,0.548815050642018,0.722497996818119,0.779798468487596,0.656522741317468,0.867742959753219,1.02866355370732,-0.553806775234041,16,3.04,2.9,1.72,5.13,0.47,0.463,0.335,0.644,6.91,6.31,2.71,14.6,75,0.139563221837521,"IGLV3-21","70-79%",1.15353608594102e-09,5.95789116728046e-09
"72",0.784634992139187,0.666864165767341,0.86895295494088,0.801793951299075,0.672766919072072,0.888386292959265,1.3669416342206,-0.600590782029542,20,4.17,3.94,2.18,7.45,0.28,0.27,0.154,0.462,17.3,14.7,4.88,44.4,86,0.0171589591598877,"ITIH1","80-89%",1.72427506804965e-15,3.10050202051149e-14
"73",0.777481613185491,0.674705744863268,0.854775002166858,0.819655217965526,0.724563792207088,0.887035647516262,1.04784734349329,-0.138463658168389,20,4.44,4.29,2.72,7.02,0.278,0.273,0.174,0.41,17.2,15.9,7.17,35.3,87,0.0421736047800347,"ITIH2","80-89%",2.90225686308713e-13,3.27597645239374e-12
"74",0.818433654116975,0.748439982661165,0.872275865533573,0.817794385032254,0.697914058005052,0.897114415241699,1.32891823008961,0.50749004445843,20,4.68,4.48,2.77,7.71,0.226,0.224,0.162,0.302,21.3,20.2,10.8,37.9,88,0.000639269084720673,"ITIH3","80-89%",2.36195104275516e-12,2.04536583050241e-11
"75",0.761667569756843,0.640166895405688,0.851649694582481,0.820274371206731,0.721289012652954,0.889490802110336,1.06536948503024,0.424111918134497,19,4.34,4.2,2.78,6.64,0.297,0.292,0.187,0.432,15.4,14.6,7.51,28.3,86,0.0586068014498876,"ITIH4","80-89%",8.5256689260036e-08,2.97785054933435e-07
"76",0.681908228298769,0.574974809263785,0.772579206553789,0.800874072289435,0.695343657774129,0.876350024694517,1.14023959691027,-0.660839587015897,21,3.56,3.42,2.01,5.97,0.405,0.398,0.268,0.582,9.58,8.62,3.51,21.2,80,0.118965843990665,"KLKB1","80-89%",6.11479634850239e-16,1.2369723446658e-14
"77",0.628086094909941,0.546095861546911,0.703312353616535,0.754313705302015,0.685713309243466,0.812044765928815,0.581186040170922,-0.79751327646514,20,2.59,2.55,1.82,3.6,0.497,0.494,0.375,0.641,5.43,5.19,2.85,9.41,75,0.126227610392074,"KNG1","70-79%",1.27569923430952e-22,1.12609450592231e-20
"78",0.791934850837876,0.710250092094171,0.855283554513069,0.859317001605282,0.703323536959019,0.940255961334276,1.88752859751069,-0.163628508099743,20,6.23,5.61,2.61,13.4,0.25,0.245,0.165,0.363,27.2,23.2,7.81,69.6,87,0.0673821507674062,"LBP","80-89%",6.48563138141657e-13,6.55994590766197e-12
"79",0.746328612466063,0.652426808630529,0.821790979960296,0.845608544362175,0.765790995650968,0.901715710483245,0.883621519772772,0.165687946626954,19,4.95,4.81,3.16,7.56,0.304,0.301,0.212,0.414,17,16.1,8.48,30.6,87,0.0992799318961116,"LGALS3BP","80-89%",3.21455772873785e-13,3.47701530614797e-12
"80",0.78806079076017,0.718442304089722,0.844198313741795,0.843721902301895,0.687897708821408,0.929698194388516,1.82361969524313,0.175721805420292,20,5.49,5.03,2.53,11.1,0.257,0.254,0.185,0.348,22.4,20.1,7.96,50.5,85,0.055661111541725,"LRG1","80-89%",1.50188331218579e-12,1.37578178880415e-11
"81",0.761655529029825,0.663377202791715,0.838237743756552,0.797300727712733,0.713857350739339,0.861143991803429,0.833242941929942,-0.440308471425071,20,3.84,3.74,2.49,5.72,0.305,0.3,0.196,0.444,13.6,12.6,5.83,27,85,0.0356451986829077,"LUM","80-89%",5.05861303069165e-19,2.40781232748631e-17
"82",0.810336675832192,0.721270377402453,0.875841560903951,0.747586665838398,0.63924022373887,0.831948007585803,1.01117561740612,-0.736434787099251,20,3.3,3.2,2.08,5.08,0.262,0.254,0.155,0.415,14.1,12.7,5.13,31.2,85,0.0627500099937933,"PGLYRP2","80-89%",5.44495045470185e-26,7.55292413073642e-24
"83",0.617147895789615,0.536120298201803,0.69214925517271,0.75468111436692,0.662124162567833,0.82845232873625,0.852181464074291,-0.739998836151123,20,2.58,2.51,1.66,3.88,0.513,0.508,0.383,0.675,5.28,4.96,2.48,9.92,73,0.137533218577305,"PLG","70-79%",2.17457367331171e-15,3.83911097597395e-14
"84",0.708570410496545,0.578527254762771,0.811558897904279,0.836951014365333,0.711087732219346,0.914570023293712,1.51295519737808,-0.530850230351676,21,4.64,4.33,2.19,8.93,0.359,0.35,0.214,0.552,14.7,12.5,4.1,38.1,84,0.128380603868787,"PON1","80-89%",1.73512173907415e-11,1.25731582734403e-10
"85",0.641245796970505,0.549006514711675,0.724100455850786,0.747296409690357,0.677240516928066,0.806491247611976,0.595539585037514,-0.580187140013992,21,2.57,2.53,1.81,3.55,0.485,0.481,0.355,0.637,5.55,5.29,2.87,9.72,76,0.106050612719852,"PROS1","70-79%",1.09630250584518e-16,2.47560403064109e-15
"86",0.586852232945859,0.482244520695486,0.684166745131376,0.861055858052519,0.781971853297142,0.914587461076486,1.02538022965632,-0.665446112096113,20,4.41,4.22,2.37,7.56,0.485,0.481,0.354,0.639,9.66,8.81,3.78,20.5,80,0.27420362510666,"RBP4","Not significant",3.28134651311299e-17,8.16971144675055e-16
"87",0.766610013848447,0.680509170727026,0.835128892501826,0.915234571350154,0.783256278367874,0.969934229584787,2.22197514646805,0.296139072232056,21,10.3,9.01,3.58,24.9,0.261,0.258,0.184,0.352,41.3,35.5,12.1,104,87,0.148624557501707,"SAA1","80-89%",4.42522115729039e-09,1.98930080728193e-08
"88",0.704861756046427,0.625285931924247,0.773655736423663,0.908294575696234,0.782350483935034,0.964653092875849,1.88184609825412,0.352252731071921,18,8.61,7.66,3.3,19.4,0.33,0.328,0.254,0.416,26.8,23.7,8.88,62.9,82,0.203432819649807,"SAA2","80-89%",5.78694763334094e-08,2.12042496300908e-07
"89",0.570336625226257,0.452552686264508,0.680661064041718,0.84683091342054,0.744330347946961,0.913038965741591,1.06203215501782,-0.451292495837833,15,3.93,3.71,1.98,7.14,0.514,0.509,0.364,0.693,8.19,7.33,2.91,18.4,77,0.276494288194282,"SAA4","Not significant",6.01176199332742e-09,2.64136692105019e-08
"90",0.713629862890908,0.624413762011928,0.788821017473641,0.771826182812558,0.67407694533691,0.846916737570718,0.900473238218164,-0.295484677560775,19,3.2,3.12,2.08,4.82,0.377,0.372,0.265,0.515,8.98,8.42,4.17,17,80,0.0581963199216495,"SERPINA1","80-89%",9.91425307532625e-13,9.62673973614179e-12
"91",0.855927696826831,0.747477805484033,0.922623332950708,0.897268462673615,0.794700343342154,0.951707314959643,1.57937214052033,0.0425991845411396,20,8.94,8.27,4.11,17.6,0.168,0.162,0.0866,0.285,59.9,51.9,18.1,149,94,0.0413407658467835,"SERPINA3","90+%",9.99336356595964e-12,7.64059529334394e-11
"92",0.75303241508597,0.661886111369189,0.826064978532231,0.759294691139237,0.664859712805516,0.833772919701427,0.872034311276411,-0.502858541592716,20,3.2,3.12,2.11,4.74,0.332,0.326,0.219,0.477,10.4,9.62,4.54,20.4,82,0.00626227605326779,"SERPINA4","80-89%",2.09190794426564e-17,5.48984490238362e-16
"93",0.683949181416438,0.579898048646012,0.77234610708148,0.727394070858811,0.64680996928978,0.795407753851839,0.685379131897736,-0.808547432523793,20,2.55,2.5,1.71,3.65,0.442,0.435,0.294,0.627,6.2,5.77,2.75,12.1,77,0.0434448894423729,"SERPINA6","70-79%",1.41237585386859e-20,1.05493611854339e-18
"94",0.627955802072983,0.525216604233983,0.720302416599459,0.747635712709384,0.665435932069364,0.815246868520395,0.689435591632577,-0.79237327789762,19,2.54,2.48,1.65,3.74,0.504,0.498,0.353,0.688,5.36,5,2.41,10.4,75,0.1196799106364,"SERPINA7","70-79%",8.32517897068809e-17,1.97164604403369e-15
"95",0.708599067382541,0.582359607513323,0.809183299389717,0.759590358649275,0.624151662127821,0.857375695581645,1.31550107407373,-0.733407371568226,20,3.1,2.94,1.64,5.44,0.397,0.385,0.231,0.634,8.94,7.69,2.62,22.6,79,0.0509912912667337,"SERPINC1","70-79%",3.92469418787269e-13,4.18777808398284e-12
